Company,Ticker,Patent Number,Date,Title
ASTRAZENECA,AZN,20240248088,20240725,METHODS BASED ON THE DETECTION OF RAD51 FOCI IN TUMOR CELLS
JOHNSON &,JNJ,20210090700,20210325,METHOD TO MITIGATE ALLERGEN SYMPTOMS IN A PERSONALIZED AND HYPERLOCAL MANNER
NOVARTIS,NVS,20240294546,20240905,NMDA RECEPTOR MODULATORS AND USES THEREOF
BAYER,BAYRY,20240254121,20240801,"ALKYLAMIDE SUBSTITUTED, ANNULATED IMIDAZOLES AND USE THEREOF AS INSECTICIDES"
MODERNA,MRNA,20230142529,20230511,RNA FORMULATIONS FOR HIGH VOLUME DISTRIBUTION
BAYER,BAYRY,20240423197,20241226,KIT FOR PREPARING HERBICIDAL APPLICATION MIXTURES
MODERNA,MRNA,20230181481,20230615,"RNA FORMULATIONS FOR HIGH VOLUME DISTRIBUTION, AND METHODS OF USING THE SAME FOR TREATING COVID-19"
BAYER,BAYRY,20250003360,20250102,"Method and Control Device for Operating a Diesel Motor Vehicle for Emission Reduction, and Motor Vehicle"
BAYER,BAYRY,20250007006,20250102,Method for at Least Partially Recycling and/or Repairing an Electrical Energy Accumulator
REGENERON,REGN,20240067701,20240229,ANTI-VEGF PROTEIN COMPOSITIONS AND METHODS FOR PRODUCING THE SAME
NOVARTIS,NVS,20240404656,20241205,A COMPUTER IMPLEMENTED METHOD FOR ASSESSING AND DETERMINING A COMPLEXITY LEVEL OF A CLINICAL TRIAL STUDY
TAKEDA PHARMACEUTICAL,TAK,20240279316,20240822,COMPOSITIONS AND METHODS FOR TREATING ALPHA-SYNUCLEINOPATHIES
TAKEDA PHARMACEUTICAL,TAK,20240271211,20240815,RNA BIOMARKERS FOR HEREDITARY ANGIOEDEMA
REGENERON,REGN,20220228107,20220721,METHODS OF IMPROVING PROTEIN TITER IN CELL CULTURE
H. LUNDBECK,HLUYY,20230144725,20230511,LRRK2 INHIBITORS
H. LUNDBECK,HLUYY,20230416272,20231228,LRRK2 INHIBITORS
BAYER,BAYRY,20250002102,20250102,Seat Device for a Vehicle
DAIICHI SANKYO,DSNKY,20250009725,20250109,PHARMACEUTICAL COMPOSITION HAVING EXCELLENT DISSOLUTION PROPERTIES
ELI LILLY,LLY,20250002461,20250102,DEUTERATED (TRIFLUOROMETHYL)PYRIMIDINE-2-AMINE COMPOUNDS AS POTENTIATORS OF THE HMRGX1 RECEPTOR
BAYER,BAYRY,20250001932,20250102,Radar-Compatible External Display Device for a Vehicle
ELI LILLY,LLY,20240285867,20240829,MEDICATION DELIVERY DEVICE WITH DOSE BUTTON
REGENERON,REGN,20220251220,20220811,N-TERMINAL scFv MULTISPECIFIC BINDING MOLECULES
NOVARTIS,NVS,20210214388,20210715,RNA PURIFICATION METHODS
BAYER,BAYRY,20240294533,20240905,2-(HET)ARYL-SUBSTITUTED CONDENSED HETEROCYCLE DERIVATIVES AS PEST CONTROL AGENTS
BAYER,BAYRY,20210005301,20210107,"AUTHENTICATING, ESTABLISHING AND TRACKING ELIGIBILITY OF A PATIENT TO PURCHASE AN OVER-THE-COUNTER DRUG"
BAYER,BAYRY,20240177820,20240530,"AUTHENTICATING, ESTABLISHING AND TRACKING ELIGIBILITY OF A PATIENT TO PURCHASE AN OVER-THE-COUNTER DRUG"
BAYER,BAYRY,20230245744,20230803,"AUTHENTICATING, ESTABLISHING AND TRACKING ELIGIBILITY OF A PATIENT TO PURCHASE AN OVER-THE-COUNTER DRUG"
ELI LILLY,LLY,20240197835,20240620,THERAPEUTIC USES OF DULAGLUTIDE
BAYER,BAYRY,20250001843,20250102,Motor Vehicle With a Side Door
SANOFI,SNY,20240285750,20240829,HYBRID MULTIVALENT INFLUENZA VACCINES COMPRISING HEMAGGLUTININ AND NEURAMINIDASE AND METHODS OF USING THE SAME
SANOFI,SNY,20240277828,20240822,MULTIVALENT INFLUENZA VACCINES COMPRISING RECOMBINANT HEMAGGLUTININ AND NEURAMINIDASE AND METHODS OF USING THE SAME
NOVARTIS,NVS,20240148448,20240509,SURGICAL SUITE INTEGRATION AND OPTIMIZATION
JOHNSON &,JNJ,20230149588,20230518,COMPRESSED GAS AEROSOLS WITH ENHANCED INTENSITY AND LONGEVITY OF ACTIVES
ASTRAZENECA,AZN,20220348669,20221103,TREATMENT OF LUPUS NEPHRITIS
NOVARTIS,NVS,20240382631,20241121,"USE OF LABELED INHIBITORS OF PROSTATE SPECIFIC MEMBRANE ANTIGEN (PSMA), AS AGENTS FOR THE TREATMENT OF PROSTATE CANCER"
NOVARTIS,NVS,20240350680,20241024,LABELED INHIBITORS OF PROSTATE SPECIFIC MEMBRANE ANTIGEN (PSMA) AS AGENTS FOR THE TREATMENT OF PROSTATE CANCER
INCYTE,INCY,20220047632,20220217,PHARMACEUTICAL COMBINATIONS FOR TREATING TUMOR COMPRISING ANTI-CD19 ANTIBODY AND NATURAL KILLER CELL
INCYTE,INCY,20230014026,20230119,Anti-Tumor Combination Therapy comprising Anti-CD19 Antibody and Polypeptides Blocking the SIRPalpha-CD47 Innate Immune Checkpoint
IPSEN,IPSEY,20240226090,20240711,Methods For Treating Pancreatic Cancer Using Combination Therapies Comprising Liposomal Irinotecan
H. LUNDBECK,HLUYY,20240319203,20240926,METHOD FOR DETERMINATION OF HYPERPHOSPHORYLATED TAU IN HUMAN CEREBROSPINAL FLUID BY LC-MS
ELI LILLY,LLY,20240209066,20240627,2019 NOVEL CORONAVIRUS ANTIBODY-CONTAINING PHARMACEUTICAL FORMULATIONS
BAYER,BAYRY,20250026428,20250123,"Handlebar Assembly for a Motor Vehicle, and Motor Vehicle Having a Handlebar Assembly of This Kind"
REGENERON,REGN,20240245779,20240725,METHODS OF MODELING LIQUID PROTEIN COMPOSITION STABILITY
ASTRAZENECA,AZN,20240182548,20240606,SARS-COV-2 ANTIBODIES AND METHODS OF SELECTING AND USING THE SAME
REGENERON,REGN,20220195039,20220623,SALVAGE CHIMERIC ANTIGEN RECEPTOR SYSTEMS
NOVAVAX,NVAX,20240374712,20241114,SARS-COV-2 VACCINE COMPOSITIONS
JAZZ PHARMACEUTICALS,JAZZ,20240285560,20240829,GHB DOSING
PFIZER,PFE,20240300961,20240912,"SOLID FORMS OF PYRAZOLO[3,4-D]PYRIMIDINE COMPOUNDS"
SAREPTA THERAPEUTICS,SRPT,20240318179,20240926,MORPHOLINO OLIGOMERS FOR TREATMENT OF PERIPHERAL MYELIN PROTEIN 22 RELATED DISEASES
VERTEX PHARMACEUTICALS,VRTX,20230092449,20230323,DIFFERENTIATION OF PANCREATIC ENDOCRINE CELLS
JAZZ PHARMACEUTICALS,JAZZ,20240016770,20240118,GHB FORMULATION AND METHOD FOR ITS MANUFACTURE
BAYER,BAYRY,20250021700,20250116,Method and Device for Checking an Integrity of Data Stored in a Non-Volatile Memory of an Electronic Control Unit of a Vehicle
BAYER,BAYRY,20240271227,20240815,COMPOSITIONS AND METHODS FOR USE IN IDENTIFYING OR QUANTIFYING MICROORGANISMS
UNITED THERAPEUTICS,UTHR,20230406815,20231221,CRYSTALLINE PROSTACYCLIN (IP) RECEPTOR AGONIST AND USES THEREOF
EISAI,ESALY,20240385190,20241121,ANTI-EPHA4 ANTIBODY
REGENERON,REGN,20230243841,20230803,METHODS TO PREVENT DISULFIDE SCRAMBLING FOR MS-BASED PROTEOMICS
ABBVIE,ABBV,20240109877,20240404,PYRIMIDINES FOR DEGRADING BRUTON'S TYROSINE KINASE
NOVARTIS,NVS,20210155606,20210527,AMINOPYRIDINE DERIVATIVES AND THEIR USE AS SELECTIVE ALK-2 INHIBITORS
MERCK SHARP,MRK,20250019376,20250116,CHROMANE AMIDINE MONOBACTAM ANTIBIOTICS
BRISTOL-MYERS,BMY,20230342630,20231026,PLUG-AND-ANALYZE FRAMEWORK FOR KNOWLEDGE BASE CONSTRUCTION
BRISTOL-MYERS,BMY,20230343126,20231026,FRAMEWORK FOR DOCUMENT LAYOUT AND INFORMATION EXTRACTION
JOHNSON &,JNJ,20240261292,20240808,COMBINATION THERAPIES
MERCK SHARP,MRK,20250000744,20250102,AMPOULE FOR ORAL VACCINE ADMINISTRATION AND METHODS OF USE
ASTRAZENECA,AZN,20240247001,20240725,"2,6,9-TRISUBSTITUTED PURINES"
INCYTE,INCY,20240218070,20240704,FAP BINDING DOMAINS AND BISPECIFIC BINDING MOIETIES THAT BIND FAP AND TGF-ßRII
NOVARTIS,NVS,20240300994,20240912,RNA PURIFICATION METHODS
BRISTOL-MYERS,BMY,20210156854,20210527,ASSAY TO DETERMINE IN VIVO RECEPTOR OCCUPANCY
JAZZ PHARMACEUTICALS,JAZZ,20220323375,20221013,USE OF CANNABIDIOL IN THE TREATMENT OF EPILEPSY
ASTELLAS PHARMA,ALPMY,20250018064,20250116,INDOCYANINE COMPOUND-CONTAINING SOLID PHARMACEUTICAL COMPOSITION
REGENXBIO,RGNX,20210093734,20210401,COMPOSITIONS FOR TREATMENT OF WET AGE-RELATED MACULAR DEGENERATION
AMGEN,AMGN,20240299350,20240912,Formulations Of Apremilast
IPSEN,IPSEY,20240342162,20241017,Methods For Treating Pancreatic Cancer Using Combination Therapies
JAZZ PHARMACEUTICALS,JAZZ,20240165048,20240523,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20230248664,20230810,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20220202738,20220630,CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20220387348,20221208,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20240207220,20240627,CANNABIDIOL PREPARATIONS AND ITS USES
JAZZ PHARMACEUTICALS,JAZZ,20230068885,20230302,METHODS OF TREATING TUBEROUS SCLEROSIS COMPLEX WITH CANNABIDIOL AND EVEROLIMUS
JAZZ PHARMACEUTICALS,JAZZ,20150359755,20151217,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20170246121,20170831,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20170181982,20170629,Use of Cannabinoids in the Treatment of Epilepsy
JAZZ PHARMACEUTICALS,JAZZ,20170173043,20170622,Use of Cannabinoids in the Treatment of Epilepsy
JAZZ PHARMACEUTICALS,JAZZ,20170173044,20170622,Use of Cannabinoids in the Treatment of Epilepsy
JAZZ PHARMACEUTICALS,JAZZ,20170172940,20170622,Use of Cannabinoids in the Treatment of Epilepsy
JAZZ PHARMACEUTICALS,JAZZ,20170172939,20170622,Use of Cannabinoids in the Treatment of Epilepsy
JAZZ PHARMACEUTICALS,JAZZ,20180338931,20181129,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20210093581,20210401,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20210401771,20211230,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20220378717,20221201,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20160166514,20160616,USE OF CANNABIDIOL IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20210145765,20210520,USE OF CANNABIDIOL IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20210290565,20210923,USE OF CANNABIDIOL IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20160166515,20160616,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20170172941,20170622,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20170266126,20170921,Use of Cannabinoids in the Treatment of Epilepsy
JAZZ PHARMACEUTICALS,JAZZ,20190091171,20190328,Use of Cannabinoids in the Treatment of Epilepsy
JAZZ PHARMACEUTICALS,JAZZ,20200000741,20200102,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20200069608,20200305,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20200323792,20201015,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20210196651,20210701,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20210244685,20210812,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20220000800,20220106,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20220395471,20221215,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20150359756,20151217,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20170007551,20170112,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20200297656,20200924,USE OF CANNABINOIDS IN THE TREATMENT OF EPILEPSY
JAZZ PHARMACEUTICALS,JAZZ,20210267950,20210902,METHODS OF TREATING TUBEROUS SCLEROSIS COMPLEX WITH CANNABIDIOL AND EVEROLIMUS
JAZZ PHARMACEUTICALS,JAZZ,20220040155,20220210,METHODS OF TREATING TUBEROUS SCLEROSIS COMPLEX WITH CANNABIDIOL AND EVEROLIMUS
JAZZ PHARMACEUTICALS,JAZZ,20210015789,20210121,CANNABIDIOL PREPARATIONS AND ITS USES
JAZZ PHARMACEUTICALS,JAZZ,20220168266,20220602,CANNABIDIOL PREPARATIONS AND ITS USES
MERCK SHARP,MRK,20240390471,20241128,COMPOUNDS AND ADJUVANT FORMULATIONS USEFUL IN PNEUMOCOCCAL VACCINES
ASTRAZENECA,AZN,20240254235,20240801,COMPOSITIONS AND METHODS FOR TREATING LUNG CANCER
AMGEN,AMGN,20240270835,20240815,BINDING AGENTS
BIOGEN,BIIB,20240167031,20240523,NUCLEIC ACID DELIVERY TO THE CENTRAL NERVOUS SYSTEM
MERCK SHARP,MRK,20240424109,20241226,GLUCOSE-RESPONSIVE INSULIN CONJUGATES COMPRISING A TETRA-VALENT SUGAR CLUSTER FOR TREATMENT OF DIABETES
BAYER,BAYRY,20250020218,20250116,"Valve Assembly, Pressure Vessel System, Vehicle, and Method for Discharging Fuel"
BAYER,BAYRY,20240336139,20241010,Method and Driver Assistance System for Assisting a Driver in Driving Along a Proximity Region of a Trajectory
ACADIA PHARMACEUTICALS,ACAD,20230192593,20230622,"NEURO-ATTENUATING KETAMINE AND NORKETAMINE COMPOUNDS, DERIVATIVES THEREOF, AND METHODS"
GILEAD SCIENCES,GILD,20240390349,20241128,DOSING REGIMEN OF CAPSID INHIBITOR
AMGEN,AMGN,20250011779,20250109,COMPOSITIONS AND METHODS FOR ENHANCING GENE SILENCING ACTIVITY OF OLIGONUCLEOTIDE COMPOUNDS
ASTRAZENECA,AZN,20240409963,20241212,Use of Inhibitors to Increase Efficiency of Crispr/CAS Insertions
ASTRAZENECA,AZN,20240384246,20241121,CA S9 EFFECTOR PROTEINS WITH ENHANCED STABILITY
BAYER,BAYRY,20250012673,20250109,Test Stand and Method for Protecting Driver Assistance Systems of Automated Motor Vehicles
SANOFI,SNY,20220089751,20220324,HUMANIZED ANTI-IL-1R3 ANTIBODIES
SANOFI,SNY,20240409644,20241212,HUMANIZED ANTI-IL-1R3 ANTIBODIES
BAYER,BAYRY,20240377632,20241114,Projector-Based HUD for a Vehicle Having An Increase In Contrast and Efficiency Via a Circular Polarizer
BAYER,BAYRY,20250010933,20250109,Seat Assembly for a Tilting Vehicle
BAYER,BAYRY,20240391422,20241128,Control of a Motor Vehicle
JOHNSON &,JNJ,20230320897,20231012,AUTOMATED PHACOEMULSIFICATION
BIOGEN,BIIB,20220331774,20221020,HALOGENATED ACTIVATED CARBON COMPOSITIONS AND METHODS OF MAKING AND USING SAME
DENALI THERAPEUTICS,DNLI,20240150736,20240509,FUSION PROTEINS COMPRISING SULFOGLUCOSAMINE SULFOHYDROLASE ENZYMES AND METHODS THEREOF
BAYER,BAYRY,20240258625,20240801,Structural Element for a Battery Housing of an Electrically Drivable Motor Vehicle
VERTEX PHARMACEUTICALS,VRTX,20240425817,20241226,ENHANCED DIFFERENTIATION OF BETA CELLS
AMGEN,AMGN,20240202586,20240620,Automated Outlier Removal for Multivariate Modeling
DENALI THERAPEUTICS,DNLI,20240141058,20240502,METHODS OF ENGINEERING TRANSFERRIN RECEPTOR BINDING POLYPEPTIDES
ASTRAZENECA,AZN,20250025568,20250123,COMBINATION OF ANTIBODY-DRUG CONJUGATE AND PARP1 SELECTIVE INHIBITOR
VERTEX PHARMACEUTICALS,VRTX,20230085395,20230316,STEM CELL DERIVED ISLET DIFFERENTIATION
VERTEX PHARMACEUTICALS,VRTX,20230075375,20230309,STEM CELL DERIVED ISLET DIFFERENTIATION
VERTEX PHARMACEUTICALS,VRTX,20240117319,20240411,RE-AGGREGATION OF STEM CELL-DERIVED PANCREATIC BETA CELLS
VERTEX PHARMACEUTICALS,VRTX,20240240153,20240718,RE-AGGREGATION OF STEM CELL-DERIVED PANCREATIC BETA CELLS
MERCK SHARP,MRK,20250034211,20250130,C-TERMINAL EXTENDED P53 ACTIVATOR CROSSLINKED PEPTIDOMIMETIC MACROCYCLES AGAINST MDM2/MDMX
SAGE THERAPEUTICS,SAGE,20240336648,20241010,NEUROACTIVE STEROIDS AND THEIR METHODS OF USE
SAGE THERAPEUTICS,SAGE,20240309042,20240919,NEUROACTIVE STEROIDS AND THEIR METHODS OF USE
SAGE THERAPEUTICS,SAGE,20240343756,20241017,NEUROACTIVE STEROIDS AND THEIR METHODS OF USE
BAYER,BAYRY,20250010743,20250109,Charging Train Device for a Motor Vehicle
SUMITOMO PHARMA,DNPUF,20240148296,20240509,MANAGEMENT OF PSYCHIATRIC OR MENTAL CONDITIONS USING DIGITAL REALITY WITH COGNITIVE BEHAVIORAL TECHNIQUE
BAYER,BAYRY,20250023375,20250116,Vehicle Battery
DENALI THERAPEUTICS,DNLI,20240392035,20241128,ENGINEERED ANTI-HER2 BISPECIFIC PROTEINS
HORIZON THERAPEUTICS,HZNP,20220380458,20221201,BINDING MOLECULES SPECIFIC FOR FCGAMMA RIIA AND USES THEREOF
HORIZON THERAPEUTICS,HZNP,20240287192,20240829,BINDING MOLECULES SPECIFIC FOR FCGAMMA RIIA AND USES THEREOF
HORIZON THERAPEUTICS,HZNP,20230056815,20230223,ANTIBODIES TO FELINE MCDONOUGH SARCOMA (FMS)-LIKE TYROSINE KINASE 3 RECEPTOR LIGAND (FLT3L) AND USES THEREOF FOR TREATING AUTOIMMUNE AND INFLAMMATORY DISEASES
MERCK SHARP,MRK,20250026762,20250123,FUSED PYRAZOLE UREA ANALOGS AS GLUCOSYLCERAMIDE SYNTHASE INHIBITORS
BLUEBIRD BIO,BLUE,20240417481,20241219,BCMA CHIMERIC ANTIGEN RECEPTORS
SAREPTA THERAPEUTICS,SRPT,20200316210,20201008,Cell-Penetrating Peptides For Antisense Delivery
BAUSCH HEALTH,BHC,20070292475,20071220,Controlled release microparticles
ASTELLAS PHARMA,ALPMY,20240335480,20241010,VASCULAR ENDOTHELIAL GROWTH FACTOR (VEGF)-HIGHLY EXPRESSINGPERICYTE-LIKE CELL
BAYER,BAYRY,20240430126,20241226,Control Device and Method for Transmitting Control Commands
BAYER,BAYRY,20240391344,20241128,"Method and System for Authentication of Charging a Vehicle, Vehicle and Charging Pile"
ARVINAS,ARVN,20240336566,20241010,CRYSTALLINE FORMS OF A COMPOUND FOR THE TARGETED DEGRADATION OF THE ANDROGEN RECEPTOR
ABBVIE,ABBV,20240174682,20240530,"PROCESSES FOR THE PREPARATION OF (3S,4R)-3-ETHYL-4-(3H-IMIDAZO[1,2-a]PYRROLO[2,3-e]-PYRAZIN-8-YL)-N-(2,2,2-TRIFLUOROETHYL)PYRROLIDINE-1-CARBOXAMIDE AND SOLID STATE FORMS THEREOF"
JAZZ PHARMACEUTICALS,JAZZ,20240398733,20241205,METHOD OF ADMINISTERING OXYBATE
IPSEN,IPSEY,20240308997,20240919,AZAINDOLE DERIVATIVES AND THEIR USE AS ERK KINASE INHIBITORS
REGENERON,REGN,20220259313,20220818,ADMINISTRATION OF PD-1 INHIBITORS FOR TREATING SKIN CANCER
TAKEDA PHARMACEUTICAL,TAK,20240217957,20240704,HETEROCYCLIC COMPOUND AND USE THEREOF
H. LUNDBECK,HLUYY,20240293397,20240905,"THERAPEUTIC USES OF 1-[2-(2,4-DIMETHYL-PHENYLSULFANYL)PHENYL]PIPERAZINE"
INCYTE,INCY,20240317744,20240926,Bicyclic Ureas As Kinase Inhibitors
REGENERON,REGN,20240345048,20241017,SYSTEMS AND METHODS FOR FAILURE MODE DETECTION IN PROCESS CHROMATOGRAPHY
SHIONOGI,SGIOY,20250025459,20250123,COVID-19 TREATMENT MEDICINE CHARACTERIZED BY COMBINING 3CL PROTEASE INHIBITOR AND COVID-19 TREATMENT DRUG
REGENERON,REGN,20230037524,20230209,Methods Of Treating Skin Cancer With Carboxypeptidase Vitellogenic Like (CPVL) Inhibitors
INCYTE,INCY,20240376124,20241114,Macrocyclic Kinase Inhibitors
BAYER,BAYRY,20240375621,20241114,Control Device and Method for Operating an Emergency Braking Assistant for a Motor Vehicle
CUREVAC,CVAC,20230293672,20230921,CORONAVIRUS VACCINE
CUREVAC,CVAC,20230364223,20231116,CORONAVIRUS VACCINE
CUREVAC,CVAC,20230302122,20230928,CORONAVIRUS VACCINE
ELI LILLY,LLY,20240391992,20241128,ANTIBODIES TARGETING XCL1 AND METHODS OF USING THE SAME
SANOFI,SNY,20240148974,20240509,SYRINGE SUPPORT AND AUTOINJECTOR
NOVARTIS,NVS,20240391941,20241128,NAPHTHYRIDINONE DERIVATIVES FOR THE TREATMENT OF A DISEASE OR DISORDER
SANOFI,SNY,20240226438,20240711,Auto-Injector
ASTRAZENECA,AZN,20240026318,20240125,COMBINATION TREATMENT
ABBVIE,ABBV,20190151425,20190523,PROCESSES FOR PRODUCING COMPOSITIONS WITH IMPROVED SAFETY PROFILE HAVING LIPASE ACTIVITY AND COMPOSITIONS SUITABLE FOR PHARMACEUTICAL USE
ABBVIE,ABBV,20160120964,20160505,PROCESSES FOR PRODUCING COMPOSITIONS WITH IMPROVED SAFETY PROFILE HAVING LIPASE ACTIVITY AND COMPOSITIONS SUITABLE FOR PHARMACEUTICAL USE
SANOFI,SNY,20240150352,20240509,"CRYSTALLINE IMIDAZO[4,5-b]PYRIDINE COMPOUND, PHARMACEUTICAL COMPOSITIONS, AND THEIR USE IN TREATING MEDICAL CONDITIONS"
MERCK SHARP,MRK,20240301460,20240912,ENZYMATIC SYNTHESIS OF 4'-ETHYNYL NUCLEOSIDE ANALOGS
JOHNSON &,JNJ,20240115422,20240411,PHACOEMULSIFICATION PROBE STROKE LENGTH MAXIMIZATION SYSTEM
JOHNSON &,JNJ,20240252352,20240801,CONTROLLING VIBRATION PATTERNS OF A PHACOEMULSIFICATION NEEDLE
REGENERON,REGN,20210360908,20211125,NON-HUMAN ANIMALS HAVING A HUMANIZED LYMPHOCYTE-ACTIVATION GENE 3
MERCK SHARP,MRK,20250034258,20250130,BLOCKING AND NON-BLOCKING SINGLE DOMAIN ANTIBODIES AND USES THEREOF
IONIS PHARMACEUTICALS,IONS,20240401061,20241205,COMPOUNDS AND METHODS FOR REDUCING PLN EXPRESSION
DAIICHI SANKYO,DSNKY,20250034274,20250130,PROTEASE-CLEAVABLE MASKED ANTIBODIES
SUMITOMO PHARMA,DNPUF,20250017503,20250116,"DETERMINATION METHOD FOR A PSYCHIATRIC DISORDER, PROGRAM, DETERMINATION DEVICE FOR A PSYCHIATRIC DISORDER, AND DETERMINATION SYSTEM FOR A PSYCHIATRIC DISORDER"
BAYER,BAYRY,20250030071,20250123,Battery Bank With a Safety Device and Method for Triggering the Safety Device
HORIZON THERAPEUTICS,HZNP,20230279092,20230907,IMMUNOCYTOKINES FOR TREATMENT OF AUTOIMMUNE AND INFLAMMATORY CONDITIONS
BAYER,BAYRY,20240416866,20241219,Method and Apparatus for Determining a User Profile of a Vehicle on the Basis of One or More Key Devices
INTELLIA THERAPEUTICS,NTLA,20250025580,20250123,Compositions and Methods for Treatment of Diseases Associated with Trinucleotide Repeats in Transcription Factor Four
BAYER,BAYRY,20240394903,20241128,Providing Surroundings Data of a Motor Vehicle
BAYER,BAYRY,20250012225,20250109,Regulating Device With an Electronic Control Unit for Regulating Boost Pressure in a Supercharged Internal Combustion Engine
BAYER,BAYRY,20250020305,20250116,"Decorative Element for a Motor Vehicle, and Production Method for a Decorative Element"
BAYER,BAYRY,20250026238,20250123,Balancing States of Charge of Battery Modules for an Electric Vehicle
AMGEN,AMGN,20170281625,20171005,METHODS OF TREATING HEART FAILURE
AMGEN,AMGN,20190100510,20190404,BROMOTRIAZOLE INTERMEDIATES
AMGEN,AMGN,20180222895,20180809,COMPOUNDS FOR USE IN PREPARING HETEROCYCLIC TRIAZOLE AGONISTS OF THE APJ RECEPTOR
AMGEN,AMGN,20190290648,20190926,CYCLOALKYL SUBSTITUTED TRIAZOLE COMPOUNDS AS AGONISTS OF THE APJ RECEPTOR
TAKEDA PHARMACEUTICAL,TAK,20240082479,20240314,FLUID DELIVERY SYSTEM CONTAINER AND METHOD OF USE
AMGEN,AMGN,20190284173,20190919,TRIAZOLE PHENYL COMPOUNDS AS AGONISTS OF THE APJ RECEPTOR
AMGEN,AMGN,20190300507,20191003,TRIAZOLE PYRIDYL COMPOUNDS AS AGONISTS OF THE APJ RECEPTOR
JOHNSON &,JNJ,20240404050,20241205,SYSTEM AND METHOD FOR REMOVAL OF CORNEAL SPECULAR REFLECTIONS IN EYE IMAGING
REGENERON,REGN,20230060095,20230223,PREFERENTIALLY EXPRESSED ANTIGEN IN MELANOMA (PRAME) T CELL RECEPTORS AND METHODS OF USE THEREOF
BAYER,BAYRY,20250033571,20250130,Vehicle Having a Storage Compartment
REGENERON,REGN,20230032322,20230202,MASS SPECTROMETRY-BASED STRATEGY FOR DETERMINING PRODUCT-RELATED VARIANTS OF A BIOLOGIC
JOHNSON &,JNJ,20240316590,20240926,VOLATILE MATERIAL DISPENSER
AMGEN,AMGN,20190263907,20190829,ANTIBODY CONSTRUCTS FOR DLL3 AND CD3
JOHNSON &,JNJ,20240165086,20240523,COATED FAMOTIDINE PARTICLE
EXELIXIS,EXEL,20240300897,20240912,CRYSTALLINE FORMS AND SALT FORMS OF A KINASE INHIBITOR
JOHNSON &,JNJ,20240407991,20241212,LOW PENETRATION SUNSCREEN COMPOSITIONS
AMGEN,AMGN,20190290647,20190926,ALKYL SUBSTITUTED TRIAZOLE COMPOUNDS AS AGONISTS OF THE APJ RECEPTOR
CUREVAC,CVAC,20240229075,20240711,IMPROVED NUCLEIC ACID SEQUENCE FOR CELL TYPE SPECIFIC EXPRESSION
INCYTE,INCY,20240309001,20240919,CRYSTALLINE SOLID FORMS OF A BET INHIBITOR
BAYER,BAYRY,20250030072,20250123,Battery Bank With a Safety Device and Method for Triggering the Safety Device
BAYER,BAYRY,20220153417,20220519,UNMANNED AERIAL VEHICLE
AMGEN,AMGN,20170037026,20170209,TRIAZOLE AGONISTS OF THE APJ RECEPTOR
AMGEN,AMGN,20180319773,20181108,TRIAZOLE AGONISTS OF THE APJ RECEPTOR
